Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
711,Greg Legg,27,PHI,NL,-0.1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-148,0,0,0,0,0,0,/456H,,legggr01
712,Aurelio López,38,HOU,NL,0,26,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-400,0,0,0,1,0,0,1,,lopezau01
713,Ron Mathis,28,HOU,NL,0,8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-139,0,0,0,0,0,0,/1,,mathiro01
714,Bob McClure,35,MON,NL,0,52,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,mcclubo01
715,Randy Milligan,25,NYM,NL,0,3,2,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0,0.5,51,0.355,113,0,0,0,0,0,0,/H,,millira01
716,Jeff Montgomery,25,CIN,NL,0,14,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,montgje01
717,Steve Peters*,24,STL,NL,0,12,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1/H,,peterst01
718,Lee Smith,29,CHC,NL,0,63,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,AS,smithle02
719,Julio Solano,27,HOU,NL,0,11,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-100,0,-139,0,0,0,0,0,0,1,,solanju01
720,Scott Terry,27,STL,NL,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-148,0,0,0,0,0,0,1,,terrysc01
721,Keith Comstock*,31,2TM,NL,0,41,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,9-Jan,,comstke01
722,Juan Agosto*,29,HOU,NL,0,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1,,agostju01
723,Doug Baker#,26,DET,AL,0.1,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/645H,,bakerdo01
724,Jay Baller,26,CHC,NL,0.1,23,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,427,0.899,509,1,0,0,0,0,0,1,,balleja01
725,Terry Bell,24,ATL,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-164,0,0,0,0,0,0,/H,,bellte01
726,Randy Bockus*,26,SFG,NL,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1,,bockura01
727,John Burkett,22,SFG,NL,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,burkejo03
728,Jeff Calhoun*,29,PHI,NL,0,42,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1,,calhoje01
729,Chuck Cary*,27,ATL,NL,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-164,0,0,0,0,0,0,1,,carych01
730,Marty Clary,25,ATL,NL,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-164,0,0,0,0,0,0,/1,,claryma01
731,Onix Concepción,29,PIT,NL,0.1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,434,0.899,518,1,0,0,0,0,0,/H,,conceon01
732,Tim Drummond,22,PIT,NL,0,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,drummti01
733,Jackie Gutiérrez,27,BAL,AL,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-142,0,0,0,0,0,0,/H45,,gutieja01
734,Ray Hayward*,26,SDP,NL,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/1,,haywara01
735,Mike Henneman,25,DET,AL,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1,ROY-6,hennemi01
736,Mike Moore,27,SEA,AL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-150,0,0,0,0,0,0,1,,mooremi01
737,Jack Morris,32,DET,AL,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1/DH,ASCYA-9MVP-20,morrija02
738,Phil Niekro,48,ATL,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0.916,527,0,0,0,0,0,0,/1,,niekrph01
739,Ed Olwine,29,ATL,NL,0,27,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,1,,olwined01
740,Nelson Santovenia,25,MON,NL,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-155,0,0,0,0,0,0,/2H,,santone01
741,Bill Scherrer*,29,CIN,NL,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-164,0,0,0,0,0,0,1,,scherbi01
742,Ray Soff,28,STL,NL,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-155,0,0,0,0,0,0,1,,soffra01
743,Bobby Witt,23,TEX,AL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-142,0,0,0,0,0,0,1/H,,wittbo01
744,Curt Young,27,OAK,AL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-133,0,0,0,0,0,0,1,,youngcu01
745,Scott Bailes*,25,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,bailesc01
746,Juan Berenguer,32,MIN,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,berenju01
747,Mike Boddicker,29,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,boddimi01
748,Joe Boever,26,ATL,NL,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,boevejo01
749,Curt Brown,27,MON,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,browncu03
750,Bryan Clark*,30,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,clarkbr01
751,Ron Davis,31,2TM,NL,0,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,davisro02
752,Ken Dayley*,28,STL,NL,0,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,dayleke01
753,Dennis Eckersley,32,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,eckerde01
754,Mike Fischlin,31,ATL,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,fischmi01
755,George Frazier,32,MIN,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,frazige01
756,Miguel García*,20,PIT,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,garcimi02
757,Wes Gardner,26,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gardnwe01
758,Bob Gibson,30,NYM,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,gibsobo02
759,Tom Gorman*,29,SDP,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,gormato03
760,Tom Henke,29,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,ASMVP-13,henketo01
761,Willie Hernández*,32,DET,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hernawi01
762,Jay Howell,31,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,howelja01
763,Alexis Infante,25,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,infanal01
764,Bob James,28,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,jamesbo01
765,Dave Johnson,27,PIT,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,johnsda04
766,Eric King,23,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,kinger01
767,Bill Krueger*,29,LAD,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,kruegbi01
768,Dennis Lamp,34,OAK,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lampde01
769,Charlie Lea,30,MON,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,leach01
770,Dave Leiper*,25,SDP,NL,0,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,leipeda01
771,Rob Mallicoat*,22,HOU,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,malliro01
772,Kirk McCaskill,26,CAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,mccaski01
773,Paul Mirabella*,33,MIL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,mirabpa01
774,Gene Nelson,26,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,nelsoge01
775,Tom Newell,24,PHI,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,newelto01
776,Tom Niedenfuer,27,LAD,NL,0,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,niedeto01
777,José Núñez,23,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,nunezjo01
778,Jon Perlman*,30,SFG,NL,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,perlmjo01
779,Jeff Reardon,31,MIN,AL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,CYA-8MVP-11,reardje01
780,Gil Reyes,23,LAD,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,reyesgi01
781,Dave Righetti*,28,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,righeda01
782,Rick Rodriguez,26,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,rodriri01
783,Mark Ross,32,PIT,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,rossma01
784,Joe Sambito*,35,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,sambijo01
785,Jack Savage,23,LAD,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,savagja01
786,Calvin Schiraldi,25,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,schirca01
787,Nate Snell,34,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,snellna01
788,Bob Stanley,32,BOS,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,stanlbo01
789,Sammy Stewart,32,CLE,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,stewasa01
790,Dave Stieb,29,TOR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,stiebda01
791,Walt Terrell*,29,DET,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,terrewa01
792,Bobby Thigpen,23,CHW,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,thigpbo01
793,Mark Thurmond*,30,DET,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,thurmma01
794,Dave Von Ohlen*,28,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,vonohda01
795,Jim Winn,27,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,winnji01
796,Steve Ziem,25,ATL,NL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,ziemst01
