Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional
712,Razor Shines#,26,MON,NL,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,180,0.457,190,1,0,0,0,0,0,/H7,,shinera01
713,Mark Wagner,29,TEX,AL,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-135,0,0,0,0,0,0,/6,,wagnema01
714,Keith Atherton,24,OAK,AL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,1,,atherke01
715,Rafael Belliard,21,PIT,NL,0,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/6H,,bellira01
716,Tommy Boggs,27,ATL,NL,0,5,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,,0.711,355,0,0,0,0,0,0,/1,,boggsto01
717,Greg Booker,23,SDP,NL,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-127,0,0,0,0,0,0,/1,,bookegr01
718,Keefe Cato,25,CIN,NL,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,,catoke01
719,Floyd Chiffer,27,SDP,NL,0,15,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-127,0,0,0,0,0,0,1,,chifffl01
720,Ralph Citarella,25,STL,NL,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,citarra01
721,Tim Corcoran*,30,PHI,NL,0,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/3,,corcoti01
722,Sid Fernandez*,20,LAD,NL,0.1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,461,0.913,500,1,0,0,0,0,0,/1,,fernasi01
723,Rick Grapenthin,25,MON,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,graperi01
724,Greg Harris#,27,CIN,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,harrigr01
725,Pat Larkin*,23,SFG,NL,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-127,0,0,0,0,0,0,/1,,larkipa01
726,Brad Lesley,24,CIN,NL,0,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,,leslebr01
727,Jay Loviglio,27,CHC,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/H,,lovigja01
728,Randy Niemann*,27,PIT,NL,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-136,0,0,0,0,0,0,/1,,niemara01
729,Ron Pruitt,31,SFG,NL,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,-127,0,0,0,0,0,0,/H,,pruitro01
730,Alfonso Pulido*,26,PIT,NL,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,1,0,0,/1,,pulidal01
731,Bob Walk,26,ATL,NL,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-100,0,-145,0,0,0,0,0,0,/1,,walkbo01
732,Juan Agosto*,25,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,agostju01
733,Steve Baker,26,STL,NL,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,bakerst01
734,Salomé Barojas,26,CHW,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,barojsa01
735,Dave Beard*,23,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,beardda01
736,Bobby Bonner,26,BAL,AL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/4HD,,bonnebo01
737,Tony Brizzolara,26,ATL,NL,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,brizzto01
738,Tom Burgmeier*,39,OAK,AL,0,4,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,burgmto01
739,Don Carman*,23,PHI,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,carmado01
740,Bill Caudill,26,SEA,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,caudibi01
741,Chris Codiroli,25,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,codirch01
742,Víctor Cruz,25,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,cruzvi01
743,Marty Decker,26,SDP,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,deckema01
744,Jeff Dedmon*,23,ATL,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dedmoje01
745,Tom Dixon,28,MON,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,dixonto01
746,Steve Fireovid#,26,SDP,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,fireost01
747,Woodie Fryman,43,MON,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,frymawo01
748,Ron Guidry*,32,NYY,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,8-Jan,ASCYA-5MVP-21GG,guidrro01
749,Dave Gumpert,25,DET,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,gumpeda01
750,Larry Gura#,35,KCR,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,gurala01
751,Moose Haas,27,MIL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,haasmo01
752,Alan Hargesheimer,28,CHC,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,hargeal01
753,Orel Hershiser,24,LAD,NL,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,hershor01
754,Kevin Hickey*,27,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,hickeke01
755,LaMarr Hoyt,28,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,CYA-1MVP-13,hoytla01
756,Dave Huppert,26,BAL,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,huppeda01
757,Bill Johnson,22,CHC,NL,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,johnsbi04
758,Jeff Keener*,24,STL,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,keeneje01
759,Brian Kingman,29,SFG,NL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,kingmbr01
760,Dennis Lamp,30,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,lampde01
761,Aurelio López,34,DET,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS,lopezau01
762,Steve McCatty,29,OAK,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,mccatst01
763,Jack Morris,28,DET,AL,0,8,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/HD,CYA-3MVP-21,morrija02
764,Bob Owchinko*,28,PIT,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,owchibo01
765,Gaylord Perry,44,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,perryga01
766,Eric Rasmussen,31,STL,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,rasmuer01
767,Rich Rodas*,23,LAD,NL,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,rodasri01
768,Dave Rozema,26,DET,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,rozemda01
769,Dave Schmidt,26,TEX,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,schmida01
770,Ken Schrom,28,MIN,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/H,,schroke01
771,Julio Solano,23,HOU,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,solanju01
772,Dan Spillner,31,CLE,AL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,spillda01
773,John Stearns,31,NYM,NL,0,4,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/H,,stearjo01
774,Sammy Stewart,28,BAL,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1/DH,,stewasa01
775,Bob Stoddard,26,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,stoddbo01
776,Dick Tidrow,36,CHW,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,tidrodi01
777,Dave Tomlin*,34,PIT,NL,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,tomlida01
778,Ed Vande Berg,24,SEA,AL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,,vandeed01
779,Larry White,24,LAD,NL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,whitela01
780,Tom Wieghaus,26,MON,NL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/2,,wieghto01
781,Jim Winn,23,PIT,NL,0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,winnji01
782,Ricky Wright*,24,LAD,NL,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,,wrighri01
